"","mean occupancy","sd occupancy","q025","q5","q975","diff"
"Sciaridae sp. BOLD:ACI4298",0.186583514846614,0.228648755223304,0.00220457065142322,0.0827789385790416,0.858197901059423,0.855993330408
"Sciaridae sp. BOLD:ADM6209",0.314116243832462,0.270249204436313,0.0189200238235704,0.221890182146328,0.933122061238566,0.914202037414996
"Sciaridae sp. SlikokOtu1252",0.187519194855226,0.230495811506063,0.00179751241468998,0.0810075207714355,0.837367163902362,0.835569651487672
"Sciaridae sp. SlikokOtu2026",0.210425961626343,0.255609265674109,0.00243366992621282,0.0904717732610721,0.917780015256248,0.915346345330035
"Sciaridae sp. SlikokOtu786",0.199099999948739,0.246715532047687,0.00227762435133313,0.0853963257695099,0.877750071157825,0.875472446806492
"Sciaroidea sp. SlikokOtu1650",0.317386232212094,0.271675301173122,0.0197886153302466,0.223149191031228,0.944874077942303,0.925085462612057
"Sciomyzidae sp. SlikokOtu1601",0.227187143148298,0.259354627268938,0.00294734155517056,0.110927417243689,0.904714511226108,0.901767169670938
"Sciomyzidae sp. SlikokOtu900",0.199106187253846,0.247640604132367,0.00239638139408296,0.086270699741479,0.892599005337145,0.890202623943062
"Scrobipalpa sp. SlikokOTU306",0.19001799222371,0.240476465877769,0.00199616345108119,0.0779673089037198,0.88228714267133,0.880290979220249
"Sepedon pusilla",0.254323626195635,0.257555001907308,0.0110215306068652,0.146826431885315,0.924929186398949,0.913907655792084
"Sepsis neocynipsea",0.332341017492449,0.259068383109652,0.0354587378737069,0.2491447332702,0.938313804222462,0.902855066348755
"Sepsis sp. SlikokOtu1758",0.328242933036084,0.275024643225804,0.0201615606703983,0.235186659005429,0.946658234163936,0.926496673493538
"Simulium arcticum complex",0.254986706543735,0.235985127237739,0.027298532832755,0.15756626748186,0.893651996773851,0.866353463941096
"Simulium sp. BOLD:AAV2391",0.307942299352939,0.267827426634827,0.0202671453933537,0.203938514884768,0.933429638972859,0.913162493579505
"Simulium tuberosum",0.281308145342989,0.254923500836971,0.017965361540693,0.18350748869453,0.908658726847703,0.89069336530701
"Simulium venustum complex",0.363872386016741,0.25601344830567,0.0442440673024102,0.298695557702019,0.91898325818193,0.87473919087952
"Sminthuridae sp. BOLD:ADR9155",0.195821788199304,0.247335963693689,0.00198937086172977,0.0797878629468859,0.890397889702933,0.888408518841203
"Sminthuridae sp. SlikokOtu1231",0.19626921082508,0.235455434433241,0.00157117641553992,0.0921139931191525,0.854662149163493,0.853090972747953
"Sminthuridae sp. SlikokOtu2169",0.21378766030961,0.25049810305942,0.00218012901887027,0.100891269498412,0.887982355170278,0.885802226151408
"Sminthuridae sp. SlikokOtu536",0.219303253948809,0.257238303295494,0.00186875470892233,0.101344372588366,0.901960848786345,0.900092094077423
"Smittia sp. 16ES",0.215943403998472,0.178517350852471,0.043958896040552,0.15645251891845,0.798192335680087,0.754233439639535
"Somatochlora albicincta",0.201702582718816,0.257446546200157,0.00189665278216457,0.0776474059233398,0.911797171985386,0.909900519203221
"Sorhoanus xanthoneurus",0.13726276798864,0.13811122404873,0.0189552547137682,0.0973004182599265,0.586979935488994,0.568024680775226
"Spargania luctuata",0.150139724160683,0.12368818001741,0.0345286252468419,0.114685426309811,0.528668685183588,0.494140059936746
"Sphaerophoria novaeangliae",0.224687643620826,0.234619706431271,0.0125886655356361,0.12518484085277,0.845470515936451,0.832881850400815
"Spilogona contractifrons",0.309719567092498,0.262783365957933,0.0173429087065129,0.221856917919238,0.920190686342663,0.90284777763615
"Spilogona forticula",0.315758143789747,0.276434103290978,0.0207217799783525,0.21114893111806,0.935755095537207,0.915033315558854
"Spilogona opaca",0.194028704002902,0.24511209952768,0.00190980786621873,0.0840586066257821,0.892735096969108,0.89082528910289
"Spilogona sp. 12AKR",0.385993520322169,0.250375703879704,0.0639175873710928,0.32769912617699,0.944404511152128,0.880486923781035
"Spilogona sp. BOLD:ACR4125",0.187636458456616,0.235358497379829,0.00190007134211378,0.081413065213583,0.863756903462889,0.861856832120775
"Spilogona sp. SlikokOtu1950",0.303168148430883,0.261086586942402,0.0185460122713663,0.217597714794473,0.920146484758512,0.901600472487145
"Spiracme triangulosus",0.219454943995901,0.236635612491818,0.0127962209978251,0.119684758825438,0.868178026236153,0.855381805238328
"Stenomacrus sp. BOLD:ACG3877",0.221733880078767,0.256917647395455,0.0023572584257658,0.105783784820984,0.893686435616329,0.891329177190563
"Stenomacrus sp. jft20",0.197666568777998,0.246241497735317,0.00198259862074863,0.0840628539867848,0.877152080494381,0.875169481873633
"Stephostethus liratus",0.310207582338177,0.263696315858146,0.0188393410592688,0.218441755949455,0.922896892810075,0.904057551750806
"Strongylogaster macula",0.203792151581532,0.252294274937711,0.00193759484547292,0.0830718693874576,0.890143430074774,0.888205835229301
"Strongylogaster sp. BOLD:ACO4308",0.195351100181235,0.242849779816432,0.00234238146117215,0.083731513764114,0.873302756511086,0.870960375049914
"Strongylogaster sp. SlikokOtu2142",0.211728187765622,0.254139253753931,0.00218008771514365,0.0922507812571159,0.879682344491288,0.877502256776145
"Strongylophthalmyia angustipennis",0.301872556586711,0.265820621599428,0.0175820369298811,0.204599556426027,0.934687299183536,0.917105262253655
"Succineidae sp. BOLD:ACZ3273",0.286375749711648,0.245223673232275,0.0141836663248333,0.202831558059031,0.876803773037831,0.862620106712998
"Suillia apicalis",0.197159408600838,0.247474992467519,0.00204623433550256,0.082424954676517,0.86336825465548,0.861322020319978
"Suillia convergens",0.554555411972324,0.235852146146211,0.168410995870822,0.534611600253999,0.976251840651547,0.807840844780726
"Suillia sp. BOLD:AAG0459",0.363301174466852,0.254899110190063,0.0457298484500866,0.292085974578482,0.927328484096272,0.881598635646186
"Swammerdamia caesiella",0.221745634827513,0.269880880582839,0.00196653813563281,0.092085892836502,0.923597655049534,0.921631116913901
"Sylvicola fuscatus",0.195824543513329,0.238918371976243,0.00244093202647848,0.0860908024274324,0.878937850194683,0.876496918168204
"Sympistis dentata",0.218149523293811,0.261688021930672,0.00235111247065442,0.0956584659695428,0.906301990395002,0.903950877924347
"Synplasta sp. BOLD:ACD3292",0.103635244744791,0.1294171105233,0.00859224456547649,0.0654450533441253,0.554099117233152,0.545506872667675
"Synplasta sp. SlikokOtu1363",0.190783669516872,0.235689706594547,0.00222276631791009,0.083819875261643,0.86227973780685,0.86005697148894
"Syrphoctonus sp. BOLD:AAU9254",0.300842045287815,0.266242546102206,0.0164403993845813,0.210948950191503,0.941346999858917,0.924906600474335
"Syrphus ribesii",0.317302704781343,0.271526251123333,0.0197863010686413,0.223111301953463,0.920658241314018,0.900871940245377
"Syrphus torvus",0.244668112343898,0.242361547112159,0.0137957001037117,0.146623715615854,0.891314943243253,0.877519243139542
"Taeniothrips orionis",0.194040249096326,0.24107180445349,0.00207585256229118,0.0843386567968001,0.867459992414701,0.86538413985241
"Tanypodinae sp. BOLD:ACX4854",0.284913030860878,0.258162319892704,0.0155662644627651,0.190134142982323,0.918711865359294,0.903145600896529
"Tanypus punctipennis",0.280850197948934,0.255253882307191,0.0172877031240738,0.187619222326724,0.921837898976584,0.904550195852511
"Tanytarsus aigos",0.324740804709115,0.202885499721789,0.0849197777257773,0.265440218176978,0.881873981344491,0.796954203618713
"Tanytarsus cf. dispar",0.234601771616485,0.247207140121089,0.010961641900817,0.128673268367309,0.887388961406989,0.876427319506171
"Tanytarsus mendax",0.23494320919286,0.245827891569164,0.0113417450534017,0.132547596065907,0.888183208216191,0.87684146316279
"Tanytarsus recurvatus",0.10409205189666,0.119734105048573,0.00889086810395148,0.066660005714893,0.456785930172485,0.447895062068533
"Tanytarsus sp. BOLD:ABV9271",0.3055143678028,0.262506831359049,0.018109448376443,0.2174754524274,0.925312181522692,0.907202733146249
"Tanytarsus sp. BOLD:ABW2740",0.18553246490586,0.229015770716979,0.00210272326485551,0.0835738294388793,0.856598423195183,0.854495699930327
"Tanytarsus sp. BOLD:ACM9833",0.413658200119766,0.265318584583849,0.0620562887946605,0.352263678940009,0.953559881975252,0.891503593180591
"Tanytarsus sp. BOLD:ACN6175",0.278818979046039,0.247495516734211,0.0184161448189951,0.198544004287313,0.908275191226358,0.889859046407363
"Tanytarsus striatulus",0.213236738342903,0.23523471978799,0.0114235479865098,0.112252873043862,0.88244215392246,0.87101860593595
"Tenthredo colon",0.308137218138784,0.263837013367041,0.0216811087139454,0.222008589976661,0.923815957301394,0.902134848587448
"Tetanocera phyllophora",0.209130393274887,0.173824835319232,0.0374864612876054,0.156899951884452,0.743871929160325,0.70638546787272
"Tetragnatha extensa",0.328276256627867,0.200149677056612,0.0867258324899883,0.273395771365664,0.879908766567582,0.793182934077593
"Tetragnatha laboriosa",0.427791690156388,0.240361269588849,0.100524082728943,0.368484178930449,0.946930287961855,0.846406205232912
"Tetragoneura sp. BOLD:ACB7566",0.239791130906505,0.221636788330379,0.0268133652043519,0.154624722139928,0.845502518335947,0.818689153131595
"Thamnotettix confinis",0.257976126411552,0.242874161162981,0.0276523000239397,0.157504034167568,0.896611569386717,0.868959269362778
"Thamnotettix sp. SlikokOtu689",0.212736273329833,0.253957647572259,0.00243562044689176,0.0976834835386553,0.915797292114531,0.913361671667639
"Thanatus coloradensis",0.189579343589204,0.238920148429365,0.00169990351272395,0.0814734446331522,0.860006569111798,0.858306665599074
"Thaumatomyia trifasciata",0.324983112291496,0.275458494293499,0.0182383180116642,0.231457413583741,0.934746164982167,0.916507846970502
"Theridion pictum",0.412621053873298,0.216146411041622,0.125657363341474,0.358644146435423,0.919455901942917,0.793798538601443
"Theridion saanichum",0.234494511476957,0.240793471049206,0.0108427724773813,0.134046512073599,0.873006635717286,0.862163863239905
"Thricops diaphanus",0.299355692974998,0.263745367440405,0.0191554798593318,0.202606193079379,0.939439864712296,0.920284384852964
"Thricops sp. BOLD:ABY7837",0.191545715875028,0.237307695231926,0.00157691427200127,0.08540031401625,0.862858299771688,0.861281385499687
"Tipula penobscot",0.191855022117006,0.233231866855583,0.00235119935706326,0.0871175743948314,0.842398986340234,0.840047786983171
"Tipulidae sp. SlikokOtu47",0.197929474597054,0.240432550606134,0.00186620512623777,0.0894905116989753,0.87035873579487,0.868492530668633
"Tomosvaryella sp. ON16",0.299132761114165,0.265025222186518,0.0188645278418703,0.202026854535613,0.919479585787632,0.900615057945761
"Tomosvaryella sylvatica",0.152445360306597,0.128157875047422,0.0315102907973162,0.118741196498771,0.554412833751963,0.522902542954646
"Toryminae sp. SlikokOtu1474",0.180397492518209,0.227085635549841,0.00210462773311869,0.0778731019965358,0.843019055079278,0.840914427346159
"Torymus sp. BOLD:ACU0784",0.303263212404153,0.268321685924019,0.0173251010318515,0.202229666357721,0.924471254844357,0.907146153812505
"Trichadenotecnum majus",0.351920453315431,0.264514477178524,0.0370865646898061,0.273126158813874,0.938109077506177,0.901022512816371
"Trichalophus alternatus",0.301854318981376,0.255860385148821,0.0175377785056732,0.213251757070626,0.90251868565305,0.884980907147377
"Trichocera sp. BOLD:ACF8968",0.272273841158672,0.246912044496456,0.0164159850064824,0.181704374089301,0.899034835598156,0.882618850591673
"Trichoceridae sp. BOLD:ACU8361",0.272827667404215,0.200950375671965,0.0484630309770344,0.206654015164789,0.83900587486097,0.790542843883935
"Trichodezia albovittata",0.240517963126542,0.256905964697571,0.011322548911993,0.126492117552163,0.912378594150804,0.901056045238811
"Trichonta hamata",0.306240284175673,0.266792941467064,0.0175310409642212,0.215066765741529,0.938138894961453,0.920607853997231
"Trichonta sp. BOLD:AAL9147",0.293426110314615,0.256847503561139,0.0187782009110115,0.203829849924333,0.910042265890305,0.891264064979293
"Trichonta sp. BOLD:ACX5388",0.237146559463472,0.245484122351999,0.0109561772944778,0.135334699435873,0.891665731842277,0.8807095545478
"Trichonta vitta",0.296118230251853,0.256723990922098,0.0197036496625358,0.200687486166588,0.912956328533887,0.893252678871351
"Trichoptera sp. SlikokOtu592",0.18702854752888,0.234838427329622,0.00258754319783546,0.0809647566362276,0.874096788932198,0.871509245734363
"Trichosia townesi",0.201874538366392,0.243970254240742,0.00279110167550358,0.0896417530120334,0.87867501469977,0.875883913024266
"Trioxys sp. SlikokOtu1942",0.305474716664927,0.263477440446334,0.0174596195874617,0.216161758634045,0.922228145941338,0.904768526353877
"Trioza sp. BOLD:AAM8925",0.215104040750563,0.226176533605655,0.012870604929669,0.119562099970812,0.834819354719612,0.821948749789943
"Triozidae sp. BOLD:AAV0246",0.213072630993276,0.223253921081052,0.0104306372970632,0.118782277653859,0.816568509751133,0.80613787245407
"Triozidae sp. BOLD:ACF6530",0.285044687877491,0.257181997235912,0.0189184187768033,0.187526683474502,0.929091360988837,0.910172942212034
"Triphleba sp. BOLD:AAL9080",0.210873672378456,0.253462060590287,0.00207229116672089,0.0953452784427035,0.895823414081534,0.893751122914813
"Trombidiformes sp. SlikokOtu1712",0.201913169629222,0.250108869514078,0.0017798187500948,0.0863432694054491,0.895287531860999,0.893507713110904
"Tupiocoris confusus",0.22860602512747,0.240092798075089,0.0123696449928753,0.124461030255076,0.88151376202211,0.869144117029234
"Tydeus sp. BOLD:ABV1816",0.283801432681188,0.259192733896208,0.0152142695112721,0.187323602945988,0.912634238766568,0.897419969255296
"Tylenchida sp. SlikokOtu1549",0.308432495988666,0.269013539243811,0.0184671444275386,0.212164547454856,0.932719802808041,0.914252658380502
"Tylenchida sp. SlikokOtu233",0.296813510097381,0.259124430051853,0.0180196075246968,0.203863101277423,0.914594994148761,0.896575386624064
"Tylenchida sp. SlikokOtu892",0.298421981546903,0.271657073659741,0.0135101060817309,0.191342862166224,0.940615780302776,0.927105674221046
"Typhlocyba sp. BOLD:AAV0271",0.303632826089796,0.265790260630463,0.0178839735144082,0.206084118028663,0.934132082469888,0.91624810895548
"Typhlocybinae sp. BOLD:ACC2894",0.451873022774899,0.245652903638804,0.101180314519113,0.398117665942224,0.949673384585863,0.84849307006675
"Urytalpa sp. BOLD:ACO2024",0.29543551831909,0.260389781785279,0.0176437652148319,0.204145897011521,0.930015222431226,0.912371457216395
"Valenzuela flavidus",0.297488750708793,0.256087114556879,0.0170776101416441,0.209854875645831,0.916809276772975,0.89973166663133
"Valenzuela sp. BOLD:AAP4628",0.491213720825328,0.245968257401222,0.122653043383939,0.450301769752553,0.957667495372177,0.835014451988238
"Venusia pearsalli",0.208590893467516,0.256414251492644,0.00256511748197184,0.0863652772549441,0.905306829440241,0.902741711958269
"Vertigo concinnula",0.275699149575528,0.248247213059812,0.0184877166666641,0.181880309110525,0.906570355022353,0.888082638355689
"Vertigo cristata",0.462889394690769,0.222169897256213,0.140516347112966,0.422245867597094,0.94595762962482,0.805441282511854
"Vertigo sp. BOLD:AAM4033",0.333657436013473,0.259429488836166,0.0347797082168758,0.248499598095544,0.933797866345347,0.899018158128471
"Vertigo sp. cf. AK 2",0.331803797450943,0.256387138563636,0.035709009262669,0.251888229349027,0.935022533379873,0.899313524117203
"Vespula alascensis",0.472096863987009,0.186403357733882,0.203834274261876,0.43318363600877,0.904021701457171,0.700187427195295
"Xenochironomus xenolabis",0.297612955423671,0.260910102395679,0.0169524896525603,0.203040317517571,0.922879201625558,0.905926711972998
"Xenolechia aethiops",0.217466779059607,0.251997138312802,0.00256528945713974,0.10401400519528,0.895565484502721,0.893000195045581
"Xestia speciosa",0.196664114545321,0.24896919529604,0.00177242988671474,0.0803480232437472,0.904644560233482,0.902872130346767
"Xysticus britcheri",0.288045920428179,0.25598390364882,0.0183690252557562,0.199590992112358,0.92260776068601,0.904238735430254
"Xysticus obscurus",0.299300488429497,0.262423280998077,0.0178593633657486,0.206829143185768,0.932636521339336,0.914777157973588
"Ypsolopha senex",0.175474567941274,0.220491119520013,0.0018047540133534,0.0804140910533866,0.851706327761748,0.849901573748394
"Zaphne borealis",0.204724822573086,0.244617708964123,0.00214773652965871,0.0942213529355337,0.873162959427918,0.87101522289826
"Zaphne implicata",0.304237674029737,0.268470105449368,0.0156985728824667,0.205741389554353,0.922156635729906,0.906458062847439
"Zatypota percontatoria",0.18794202676657,0.234321278726868,0.00277819194279694,0.0859135099520224,0.87087522645314,0.868097034510343
"Zeiraphera improbana",0.285586576018211,0.252611155532543,0.016620714628007,0.191040544661154,0.905518464679488,0.888897750051481
"Zoogenetes harpa",0.403925035729739,0.151139753704887,0.190483396197948,0.377413305743493,0.80734072981104,0.616857333613092
"Zygomyia notata",0.298284342198833,0.253041544774717,0.0206384727907295,0.211231513436142,0.913227086166303,0.892588613375574
"Zygomyia pictipennis",0.383698061488184,0.270293554804532,0.0423193328765245,0.313879630943919,0.948172448188405,0.90585311531188
"Zygomyia sp. BOLD:AAV4006",0.197279099577088,0.247167390782212,0.00185765251751779,0.0785128780265173,0.879271959761353,0.877414307243835
"Zygoneura sciarina",0.321930524086176,0.275921388639403,0.0174497354017565,0.223100244414335,0.947821749835651,0.930372014433894
